modelId,layer,feature,description,explanationModelName,typeName
gemma-2-2b,13-gemmascope-res-16k,8349, punctuation marks and quotation marks,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8350,"phrases and titles associated with various media, including movies, books, and publications",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8357,"references to specific actions or notable events, particularly in terms of announcements and decisions",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8358," code and programming-related keywords, particularly imports and functions",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8356, references to specific technical terms and concepts related to analysis and measurements in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8355, references to the left side or direction,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8354, programming-related keywords and commands,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8351," phrases related to health-related products or services, particularly those that are safe to purchase online",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8352,"references to governmental entities or systems, particularly related to states",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8353, testing-related assertions and their respective results,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8359,contextual elements related to dating and social introductions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8360,references to academic or instructional resources and their contributions to knowledge in a specific field,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8361, phrases indicating foundational or essential characteristics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8362, programming comments and function annotations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8363,themes related to luck and its impact on life events,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8364,references to data structures and properties in programming contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8365,terms and phrases related to technological advantages and functionalities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8369,terms associated with medical testing and health conditions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8368,function calls related to error handling and notification,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8367,terms related to military vehicles and their specifications,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8373, references to error codes and types related to system issues or failures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8378, instances of direct speech or quotation marks,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8379, html closing tags,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8371,common questions or concerns regarding various topics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8374," phrases that emphasize the quantity or degree of various aspects, often expressed with comparative or superlative forms",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8375,elements related to numerical data or statistics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8376,"instances of the word ""fly"" or related terms indicating flight",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8377, mentions of health-related terms and conditions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8380,terms related to financial assistance and adaptability in terms of payment options,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8382,references to pricing and value assessments in consumer reviews,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8383,phrases and information related to health predictions and statistics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8384,references to scientific articles and publications,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8385,repeated phrases that emphasize continuity or recurrence,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8388,numerical values and structured data formats,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8389,expressions of positivity and positive sentiments in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8387, instances of the letter 's' in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8392,comment blocks or comments in the code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8393, terms related to relationships and familial connections,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8394,"references to the concept of ""zero"" in various contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8390,references or occurrences of hyperlinks in the text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8391,terms related to quality and characteristics of products or experiences,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8397," comparisons involving size, quantity, or measurement",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8395, elements related to programming or data structures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8396, statements or comments from organizations or officials regarding specific issues,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8401,html or xml closing tags in a document,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8404,quantitative and statistical references related to data analysis or calculations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8405,references to specific events or details related to time and recognition,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8403,references to governmental and institutional structures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8400,references to personal relationships and familial connections,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8408,"references to programming or technical terms related to data structures and operations, particularly in the context of code or algorithms",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8409,elements related to comparisons and contrasts between entities or situations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8406, functions and methods related to overriding in programming contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8407," pronouns referring to ""it"" or general concepts and situations",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8418," mathematical expressions and notations related to parameters, functions, and variables in a scientific context",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8415, code snippets and programming-related elements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8416,terms related to medical conditions and clinical terms,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8410,situations involving social etiquette and manners,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8412,"structured data in specific formats, particularly json or similar data representation",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8413,phrases indicating conclusions or final outcomes in the text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8414, references to numerical values and their properties in a structured format,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8419, phrases related to lists and data structures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8417,punctuation marks and textual structure within informational content,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8421, text related to software classes and parameters in programming or api requests,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8423, components related to inventions and technical designs,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8424,details related to obituaries and death,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8429,phrases related to travel and tourism in specific locations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8427, technical specifications and references related to software licenses and frameworks,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8426, programming-related terms and structures within code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8425,"symbols, structure, and specific formatting related to programming code",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8422,various forms and descriptions of softness,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8420,"statements related to the validity of facts and claims, particularly in relation to healthcare policies and their implications",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8428,specific phrases related to legal documentation and formal proceedings,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8439, css properties and their values related to styling elements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8438,references to digital technology,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8437,financial metrics and movements in stock prices,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8435,references to readers and consumers in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8431, indicators of setting characteristics in a narrative context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8432,specific brands and types of diapering products,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8434,"sequences of numbers and characters, possibly related to code or data representations",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8433,instances of convenience or perceived ease within narratives,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8440, themes of legacy and remembrance associated with influential figures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8441,"values and numerical data, particularly related to financial figures",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8442,locations and geographical references related to infrastructure,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8445, terms related to public transportation and transit systems,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8449,specific terminology related to scientific or technical concepts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8443,"comparative phrases indicating effectiveness and variability of strategies, breeds, or options",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8446,syntactic structures and programming syntax related to function definitions and variable assignments,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8447,references to individuals and subjects in written narratives or discussions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8444,references to foreign entities or concepts in technical contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8448, phrases related to consent and authorization in publications and submissions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8450,version numbers and software release information,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8455," data related to dates, times, or numerical values",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8459, phrases related to safety and risk management in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8457,terms related to firearms and gun control,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8454, references to texas law and associated legal terms,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8452,"words expressing uncertainty, options, and conditions related to ownership or policy",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8458,phrases related to legal and procedural contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8463,"instances of the word ""big"" and its variations in different contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8460,actions or precautions related to moisture and its effects on materials,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8464,references to financial challenges or concerns in business contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8470,terms related to medical conditions and health implications,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8465," legal or formal references to sections, parts, and subsections in documents",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8467," topics related to wildlife and nature, specifically focusing on birds and their conservation",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8469,functions and methods related to setting or updating properties and configurations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8523,html tags and formatting elements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8468,"statements or assertions that declare or affirm events, facts, or opinions",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8475,references to scientific terminology related to measurement and analysis techniques,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,8477,mathematical expressions and notation involving variables and functions,gpt-4o-mini,oai_token-act-pair
