modelId,layer,feature,description,explanationModelName,typeName
gemma-2-2b,4-gemmascope-res-16k,7715,"phrases related to the experiences or actions of individuals, particularly in a narrative context",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7714,references to childhood experiences and memories,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7711,dash or hyphen characters,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7713,numerical values and time representations in the text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7710,references to tearing or ripping actions and their effects,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7718,references to shakespeare and theatrical works,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7719,terminology related to pairing or coupling in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7717,terms related to various biochemical and physiological processes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7720,specific types of attributes or settings in a technical or structured data context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7721, instances of praise and criticism,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7722,function definitions and access modifiers in programming code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7729,phone number references and related keywords,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7725, sections of the text where emphasis or distinction is applied,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7723,references to films and their associated metadata,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7727,terms related to taxation and revenue generation,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7724," terms related to cellular processes and responses, particularly those indicating induction or inhibition",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7728,references to profit and profitability in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7730,phrases indicating consistency or repetition,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7731,distinct coding or programming syntax and punctuation,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7732,references to wood and wooden structures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7736,technical terms related to novel materials and their applications in technology,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7738,scientific terms related to biological molecules and their structural properties,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7734, occurrences of prepositions and articles in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7739,"instances of the word ""gain"" and related phrases suggesting acquisition or improvement",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7733,references to health organizations and their activities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7737,references to parents and parental involvement,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7735,occurrences of asterisks or wildcard characters in a technical context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7751,baseball-related actions and statistics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7740,"references to time periods, specifically the century",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7741,reflexive pronouns and their usage in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7742, code elements referencing types and parameters in programming functions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7744,"declarative statements related to function definitions and structure attributes in programming contexts, particularly regarding storage and data types",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7746,chemical compounds and their compositions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7747,references to new concepts or ideas,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7745,elements related to unique identifiers and verification tokens in authentication systems,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7743, coding terms and methods related to specifics in programming and software development,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7748,references to legal cases and judicial discussions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7749,"terms related to shaping, forming, or molding in various contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7750,mathematical variables and symbols in statistical or algebraic expressions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7757,the concept of priorities in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7758, numeric values and their associated contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7759, technical terms related to programming and system configuration,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7755,elements related to programming and mathematical concepts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7754, references to positioning and positional information in a layout or design context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7753,comparative phrases that express similarity or degree,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7756,occurrences of web urls or links,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7752,"terms related to familial relationships, specifically siblings and grandparents",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7760,"words related to the concept of ""every"" or ""all""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7762,phrases that involve the presence or existence of entities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7767, punctuation marks and sentence endings,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7768,names of authors or contributors in an academic or scientific context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7769,expressions of frustration or emotional distress,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7763,references to northern ireland and its institutions or entities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7766,specific classes or data structures in programming code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7761,technical terms and concepts related to programming and data processing,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7765,keywords and terms related to medical measurements and monitoring,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7764,instances of punctuation marks and sentence endings,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7770,references to electronic communications and e-commerce contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7771, markers indicating the structure of computer code or programming syntax,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7772,expressions of strong negative sentiment and moral outrage,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7773,scientific terms and phrases related to lipid metabolism and cardiovascular health,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7774,references to secondhand or used goods and items,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7775," instances of the word ""on"" in various contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7777,numerical values or statistics in the text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7778,references to collaborative efforts or partnerships,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7779, mathematical concepts related to projections and transformations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7776,terms related to spiritual practices and concepts of worship,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7789, programming constructs for defining functions and methods,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7788, html anchor tags and their attributes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7786,code syntax related to condition checks and control flow statements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7780,comments and documentation structure in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7782, syntactic structures and symbols in code or markup languages,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7787,phrases related to travel and movement,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7783,references to external entities or groups,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7784, technical terms and dependencies related to android development and layout constraints,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7785,phrases indicating the rank or status of entities or concepts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7781,"the term ""pilot"" in various contexts, particularly relating to studies or trials",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7790,references to dwarfs and related folklore characters,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7794,phrases indicating summaries or insights into collections of information,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7795,phrases related to attachment or connection,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7792,"the word ""one"" in various contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7793,references to distances and measurements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7791,"events and terminology related to sports competitions, particularly football and baseball",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7796," technical specifications and features of watches, particularly chronographs",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7797, expressions of uncertainty or indecision,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7798,references to the process of loading or shipping items,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7799,references to different types of bras and their characteristics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7800,newsworthy announcements and statements related to events and decisions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7805,terms related to executives and executive roles in organizations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7806, specific data extraction keywords and programming function signatures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7802,phrases indicating the conclusion of events or situations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7803,"the term ""none"" in various contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7804,terms and references related to the olympics and athletic events,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7801,em dashes used for emphasis or separation within text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7808,terms related to estimation and the assessment of values,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7809,words and phrases related to military actions and attacks,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7807, sequences of special characters or symbols commonly used in mathematical or programming contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7813,phrases that emphasize the concept of fighting or overcoming challenges,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7815, expressions of personal experiences and actions involving relationships,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7816,"phrases that specify or restrict certain subjects or items, emphasizing exclusivity or particularity",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7818,terms related to natural and organic qualities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7810, repeated sequences or patterns in text strings,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7812,"the word ""for"" and its various formatted uses",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7819,connections between individuals and their emotional experiences,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7811,terms related to mathematical definitions and properties of specific numbers,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7817, assignments or declarations of variables in programming context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7814, references to memory structures like stacks and heaps,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7821,terms related to technical documentation and software tools,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7823, mathematical expressions and symbols,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7825," occurrences of the term ""obj"" in various contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7828,references to tables or seating arrangements in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7824,the presence of mathematical symbols and notations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7822,"instances of the ""self"" keyword commonly used in class methods within code",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7827,elements and functions related to angularjs controllers and their scopes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7820,names and titles related to location and cultural references,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7826,special formatting markers or symbols typically used in technical documents or code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7829,sections related to data structure definitions and configurations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7830, mentions of spain and related geographical or governmental entities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,7832, terminology related to mutations in biological contexts,gpt-4o-mini,oai_token-act-pair
